idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	1.0699228048324585	0.39108407497406006	0.6088888888888889	0:01:10.701876
1	1	1	0.9939982190557056	1	1.2045866250991821	0.35310637950897217	0.5466666666666666	0:01:11.086997
2	1	1	0.9939982190557056	1	1.2045866250991821	0.35832083225250244	0.5866666666666667	0:01:13.071862
3	1	1	0.9939982190557056	1	1.2045866250991821	0.3656270503997803	0.5644444444444444	0:01:13.493616
4	1	1	0.9939982190557056	1	1.2045866250991821	0.3776514530181885	0.5822222222222222	0:01:16.755516
5	1	1	0.9939982190557056	1	1.2045866250991821	0.35732561349868774	0.5688888888888889	0:01:13.905148
6	1	1	0.9939982190557056	1	1.0699228048324585	0.33571428060531616	0.5644444444444444	0:01:12.490857
7	1	1	0.9939982190557056	1	1.2045866250991821	0.3580247163772583	0.5866666666666667	0:01:13.187932
8	1	1	0.9939982190557056	1	1.2045866250991821	0.3662372827529907	0.6133333333333333	0:01:12.522273
9	1	1	0.9939982190557056	1	1.2045866250991821	0.347478985786438	0.5644444444444444	0:01:12.890826
10	1	1	0.9939982190557056	1	1.2045866250991821	0.36752787232398987	0.5822222222222222	0:01:11.875438
11	1	1	0.9939982190557056	1	1.2045866250991821	0.38319331407546997	0.5555555555555556	0:01:14.611132
12	1	1	0.9939982190557056	1	1.2045866250991821	0.3254310190677643	0.5822222222222222	0:01:15.075057
13	1	1	0.9939982190557056	1	1.2045866250991821	0.3817158341407776	0.5911111111111111	0:01:14.405961
14	1	1	0.9939982190557056	1	1.2045866250991821	0.3451305031776428	0.5911111111111111	0:01:13.626775
15	1	1	0.9939982190557056	1	1.2045866250991821	0.36752787232398987	0.5822222222222222	0:01:13.439355
16	1	1	0.9939982190557056	1	1.2045866250991821	0.3776514530181885	0.5777777777777777	0:01:13.797643
17	1	1	0.9939982190557056	1	0.5591061115264893	0.41008105874061584	0.5866666666666667	0:01:14.846384
18	1	1	0.9939982190557056	1	1.2045866250991821	0.35856103897094727	0.5866666666666667	0:01:10.114692
19	1	1	0.9939982190557056	1	1.0699228048324585	0.3822987973690033	0.5688888888888889	0:01:11.679404
20	1	1	0.9939982190557056	1	1.2045866250991821	0.36752787232398987	0.5733333333333334	0:01:11.277789
21	1	1	0.9939982190557056	1	1.2045866250991821	0.3323338031768799	0.5688888888888889	0:01:10.930598
22	1	1	0.9939982190557056	1	1.2045866250991821	0.3519099950790405	0.5822222222222222	0:01:12.992636
23	1	-1	0.0	0	-1	-1	-1	0:00:04.432028
24	1	1	0.9939982190557056	1	0.8404504656791687	0.383506715297699	0.5644444444444444	0:01:14.279273
25	1	1	0.98784772395791	1	0.1295275092124939	0.41848742961883545	0.5733333333333334	0:01:14.625517
26	1	1	0.9939982190557056	1	1.2045866250991821	0.3898050785064697	0.5511111111111111	0:01:14.013021
27	1	1	0.9939982190557056	1	1.2045866250991821	0.32928067445755005	0.5777777777777777	0:01:14.752775
28	1	1	0.9939982190557056	1	1.2045866250991821	0.3579027056694031	0.5555555555555556	0:01:14.882617
29	1	1	0.9939982190557056	1	1.2045866250991821	0.34744614362716675	0.5422222222222223	0:01:13.536837
30	1	1	0.9939982190557056	1	0.8404504656791687	0.3571428656578064	0.6	0:01:14.973720
31	1	1	0.9939982190557056	1	1.2045866250991821	0.38117286562919617	0.5733333333333334	0:01:11.789428
32	1	1	0.9939982190557056	1	1.2045866250991821	0.37352943420410156	0.5555555555555556	0:01:14.691953
33	1	1	0.9939982190557056	1	1.2045866250991821	0.3592592477798462	0.5822222222222222	0:01:17.015055
34	1	1	0.9939982190557056	1	0.9889128804206848	0.3580247163772583	0.5866666666666667	0:01:16.186953
35	1	1	0.9939982190557056	1	1.2045866250991821	0.3857142925262451	0.5733333333333334	0:01:15.851594
36	1	1	0.9939982190557056	1	1.2045866250991821	0.35081052780151367	0.5822222222222222	0:01:12.522854
37	1	1	0.9939982190557056	1	1.0699228048324585	0.39589664340019226	0.5688888888888889	0:01:15.697920
38	1	1	0.9939982190557056	1	1.2045866250991821	0.36018234491348267	0.6	0:01:13.410506
39	1	1	0.9939982190557056	1	1.2045866250991821	0.33242830634117126	0.5822222222222222	0:01:14.145837
40	1	1	0.9939982190557056	1	1.2045866250991821	0.3490881621837616	0.6088888888888889	0:01:13.771281
41	1	1	0.9939982190557056	1	1.2045866250991821	0.3571428656578064	0.56	0:01:12.945500
42	1	1	0.9939982190557056	1	1.2045866250991821	0.38319331407546997	0.5733333333333334	0:01:14.070958
43	1	1	0.9939982190557056	1	1.2045866250991821	0.3105369806289673	0.5866666666666667	0:01:16.625510
44	1	-1	0.0	0	-1	-1	-1	0:00:31.513248
45	1	1	0.9939982190557056	1	1.2045866250991821	0.35628238320350647	0.5777777777777777	0:01:12.940700
46	1	-1	0.0	0	-1	-1	-1	0:00:02.770286
47	1	1	0.9939982190557056	1	1.0699228048324585	0.37616127729415894	0.5866666666666667	0:01:12.707842
48	1	1	0.9939982190557056	1	1.2045866250991821	0.3485308885574341	0.5688888888888889	0:01:12.248499
49	1	1	0.9939982190557056	1	1.2045866250991821	0.31890755891799927	0.56	0:01:12.646112
50	1	1	0.9939982190557056	1	1.2045866250991821	0.3424401879310608	0.5688888888888889	0:01:16.724566
51	1	1	0.9939982190557056	1	1.2045866250991821	0.3148425817489624	0.5777777777777777	0:01:12.772507
52	1	1	0.9939982190557056	1	0.06952094286680222	0.3922906517982483	0.5733333333333334	0:01:15.069648
53	1	1	0.9939982190557056	1	1.2045866250991821	0.29797032475471497	0.5644444444444444	0:01:13.718104
54	1	1	0.9939982190557056	1	1.2045866250991821	0.3241514563560486	0.56	0:01:11.186225
55	1	1	0.9939982190557056	1	1.2045866250991821	0.3679102957248688	0.5911111111111111	0:01:13.930198
56	1	1	0.9939982190557056	1	1.2045866250991821	0.36980748176574707	0.5822222222222222	0:01:15.642896
57	1	1	0.9939982190557056	1	1.0699228048324585	0.3967418670654297	0.5822222222222222	0:01:11.800991
58	1	1	0.9939982190557056	1	1.2045866250991821	0.35862070322036743	0.5688888888888889	0:01:13.477807
59	1	1	0.9939982190557056	1	1.2045866250991821	0.3764706254005432	0.5911111111111111	0:01:11.561889
60	1	1	0.9939982190557056	1	1.2045866250991821	0.35628238320350647	0.56	0:01:12.292299
61	1	1	0.9939982190557056	1	1.2045866250991821	0.35648149251937866	0.5644444444444444	0:01:13.743930
62	1	-1	0.0	0	-1	-1	-1	0:01:08.556864
63	1	1	0.9939982190557056	1	1.2045866250991821	0.33873456716537476	0.5555555555555556	0:01:12.488130
64	1	1	0.9939982190557056	1	1.2045866250991821	0.36386555433273315	0.5422222222222223	0:01:13.465812
65	1	1	0.9939982190557056	1	1.2045866250991821	0.3347710371017456	0.5822222222222222	0:01:13.607279
66	1	1	0.9939982190557056	1	1.2045866250991821	0.36980748176574707	0.5866666666666667	0:01:12.554944
67	1	1	0.9939982190557056	1	1.0699228048324585	0.37689971923828125	0.5733333333333334	0:01:14.471998
68	1	1	0.9939982190557056	1	1.2045866250991821	0.38870882987976074	0.5644444444444444	0:01:13.179506
69	1	1	0.9939982190557056	1	1.2045866250991821	0.35856103897094727	0.5644444444444444	0:01:12.770051
70	1	1	0.9939982190557056	1	1.2045866250991821	0.34741508960723877	0.5866666666666667	0:01:11.073735
71	1	1	0.9939982190557056	1	1.2045866250991821	0.33951127529144287	0.5466666666666666	0:01:15.163040
72	1	1	0.9939982190557056	1	1.2045866250991821	0.347478985786438	0.5866666666666667	0:01:12.401299
73	1	1	0.9939982190557056	1	1.2045866250991821	0.3233497738838196	0.5733333333333334	0:01:13.348092
74	1	1	0.9939982190557056	1	1.2045866250991821	0.33242830634117126	0.5466666666666666	0:01:10.402171
75	1	1	0.9939982190557056	1	1.2045866250991821	0.3565247058868408	0.5911111111111111	0:01:15.437721
76	1	1	0.9939982190557056	1	1.2045866250991821	0.3247213363647461	0.5644444444444444	0:01:15.258214
77	1	1	0.9939982190557056	1	1.2045866250991821	0.3813093304634094	0.5733333333333334	0:01:14.006281
78	1	1	0.9939982190557056	1	1.2045866250991821	0.3842592239379883	0.5911111111111111	0:01:11.563511
79	1	1	0.9939982190557056	1	1.2045866250991821	0.37561511993408203	0.5733333333333334	0:01:16.066258
80	1	1	0.9939982190557056	1	1.2045866250991821	0.34537816047668457	0.5644444444444444	0:01:16.355124
81	1	-1	0.0	0	-1	-1	-1	0:00:33.857430
82	1	1	0.9939982190557056	1	1.0699228048324585	0.3402208685874939	0.5422222222222223	0:01:20.438921
83	1	1	0.9939982190557056	1	0.4981321394443512	0.39120370149612427	0.5822222222222222	0:01:17.519677
84	1	1	0.9939982190557056	1	1.2045866250991821	0.3822987973690033	0.5866666666666667	0:01:17.301701
85	1	1	0.9939982190557056	1	1.2045866250991821	0.36156272888183594	0.5866666666666667	0:01:18.463138
86	1	1	0.9939982190557056	1	1.2045866250991821	0.3574983477592468	0.5866666666666667	0:01:18.377712
87	1	1	0.9939982190557056	1	1.2045866250991821	0.3541666865348816	0.5955555555555555	0:01:13.921595
88	1	1	0.9939982190557056	1	1.2045866250991821	0.3493253290653229	0.5466666666666666	0:01:18.081841
89	1	1	0.9939982190557056	1	1.2045866250991821	0.38067227602005005	0.5688888888888889	0:01:19.560250
90	1	1	0.9939982190557056	1	0.5931667685508728	0.41848742961883545	0.6044444444444445	0:01:19.385127
91	1	1	0.9939982190557056	1	1.2045866250991821	0.3315361440181732	0.56	0:01:17.739234
92	1	1	0.9939982190557056	1	1.2045866250991821	0.3388354480266571	0.5688888888888889	0:01:17.365618
93	1	1	0.9939982190557056	1	1.2045866250991821	0.3656270503997803	0.5644444444444444	0:01:13.124598
94	1	1	0.9939982190557056	1	1.2045866250991821	0.3083319067955017	0.6044444444444445	0:01:13.950989
95	1	1	0.9939982190557056	1	1.2045866250991821	0.3485308885574341	0.5688888888888889	0:01:13.556348
96	1	1	0.9939982190557056	1	0.9291595220565796	0.3842592239379883	0.5866666666666667	0:01:15.207517
97	1	1	0.9939982190557056	1	1.2045866250991821	0.37208712100982666	0.5911111111111111	0:01:12.599926
98	1	1	0.9939982190557056	1	1.2045866250991821	0.3378310799598694	0.5466666666666666	0:01:15.741618
99	1	1	0.9939982190557056	1	1.2045866250991821	0.3679102957248688	0.5733333333333334	0:01:15.273612
