idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	1.2045866250991821	0.18759548664093018	0.68	0:01:21.902959
1	1	1	0.9939982190557056	1	1.2045866250991821	0.19807499647140503	0.6755555555555556	0:01:21.411496
2	1	1	0.9939982190557056	1	1.2045866250991821	0.20378148555755615	0.6755555555555556	0:01:23.599373
3	1	1	0.9939982190557056	1	1.2045866250991821	0.1811109185218811	0.6488888888888888	0:01:23.336445
4	1	1	0.9939982190557056	1	1.2045866250991821	0.16877025365829468	0.6844444444444444	0:01:24.268211
5	1	1	0.9939982190557056	1	1.2045866250991821	0.22016805410385132	0.6355555555555555	0:01:22.760930
6	1	1	0.9939982190557056	1	1.2045866250991821	0.17563021183013916	0.6755555555555556	0:01:23.058083
7	1	1	0.9939982190557056	1	1.2045866250991821	0.22268903255462646	0.6666666666666666	0:01:23.252175
8	1	1	0.9939982190557056	1	0.9889128804206848	0.25691497325897217	0.6533333333333333	0:01:23.580611
9	1	1	0.9939982190557056	1	1.2045866250991821	0.22246187925338745	0.6888888888888889	0:01:22.876714
10	1	1	0.9939982190557056	1	1.2045866250991821	0.1564568281173706	0.6622222222222223	0:01:24.501503
11	1	1	0.9939982190557056	1	1.2045866250991821	0.19993311166763306	0.6622222222222223	0:01:22.755808
12	1	1	0.9939982190557056	1	1.2045866250991821	0.21669775247573853	0.6533333333333333	0:01:21.668258
13	1	1	0.9939982190557056	1	1.2045866250991821	0.19649970531463623	0.6711111111111111	0:01:23.612489
14	1	1	0.9939982190557056	1	1.2045866250991821	0.19993311166763306	0.68	0:01:23.275687
15	1	1	0.9939982190557056	1	1.2045866250991821	0.1927388310432434	0.6888888888888889	0:01:24.610989
16	1	1	0.9939982190557056	1	1.2045866250991821	0.22268903255462646	0.6577777777777778	0:01:21.527178
17	1	1	0.9939982190557056	1	1.2045866250991821	0.13067227602005005	0.6577777777777778	0:01:21.311018
18	1	1	0.9939982190557056	1	1.2045866250991821	0.2123485803604126	0.6666666666666666	0:01:22.403766
19	1	1	0.9939982190557056	1	1.2045866250991821	0.2066859006881714	0.6488888888888888	0:01:21.341301
20	1	1	0.9939982190557056	1	1.2045866250991821	0.2180672287940979	0.6666666666666666	0:01:21.762754
21	1	1	0.9939982190557056	1	1.2045866250991821	0.22795498371124268	0.6444444444444445	0:01:22.956504
22	1	1	0.9939982190557056	1	1.2045866250991821	0.19260138273239136	0.6755555555555556	0:01:21.444818
23	1	1	0.9939982190557056	1	1.2045866250991821	0.21732521057128906	0.6533333333333333	0:01:22.504491
24	1	1	0.9939982190557056	1	1.2045866250991821	0.19993311166763306	0.6444444444444445	0:01:22.992869
25	1	1	0.9939982190557056	1	1.2045866250991821	0.19649970531463623	0.6533333333333333	0:01:23.006681
26	1	1	0.9939982190557056	1	1.2045866250991821	0.20712733268737793	0.6622222222222223	0:01:22.758822
27	1	1	0.9939982190557056	1	1.2045866250991821	0.17865914106369019	0.6844444444444444	0:01:21.961910
28	1	1	0.9939982190557056	1	1.2045866250991821	0.22016805410385132	0.6577777777777778	0:01:22.328779
29	1	1	0.9939982190557056	1	1.2045866250991821	0.2224884033203125	0.6577777777777778	0:01:21.884777
30	1	1	0.9939982190557056	1	1.2045866250991821	0.22188448905944824	0.6666666666666666	0:01:22.692419
31	1	1	0.9939982190557056	1	1.2045866250991821	0.18870317935943604	0.6666666666666666	0:01:21.827533
32	1	1	0.9939982190557056	1	1.2045866250991821	0.21479231119155884	0.6711111111111111	0:01:22.677854
33	1	1	0.9939982190557056	1	1.2045866250991821	0.16166919469833374	0.6577777777777778	0:01:23.115926
34	1	1	0.9939982190557056	1	1.2045866250991821	0.1965717077255249	0.6711111111111111	0:01:22.814243
35	1	1	0.9939982190557056	1	1.2045866250991821	0.22976112365722656	0.6711111111111111	0:01:23.791812
36	1	1	0.9939982190557056	1	1.2045866250991821	0.20288759469985962	0.6711111111111111	0:01:23.548968
37	1	1	0.9939982190557056	1	1.2045866250991821	0.2087668776512146	0.6711111111111111	0:01:22.868302
38	1	1	0.9939982190557056	1	1.2045866250991821	0.2076461911201477	0.6533333333333333	0:01:22.975914
39	1	1	0.9939982190557056	1	1.2045866250991821	0.24459874629974365	0.68	0:01:21.902968
40	1	1	0.9939982190557056	1	1.2045866250991821	0.22441744804382324	0.6533333333333333	0:01:23.323401
41	1	1	0.9939982190557056	1	1.2045866250991821	0.21839749813079834	0.6488888888888888	0:01:21.389090
42	1	1	0.9939982190557056	1	1.2045866250991821	0.24341440200805664	0.6577777777777778	0:01:21.706639
43	1	1	0.9939982190557056	1	1.2045866250991821	0.19964367151260376	0.6844444444444444	0:01:19.332883
44	1	1	0.9939982190557056	1	1.2045866250991821	0.24088144302368164	0.6488888888888888	0:01:18.939318
45	1	1	0.9939982190557056	1	1.2045866250991821	0.2257763147354126	0.6533333333333333	0:01:20.708555
46	1	1	0.9939982190557056	1	1.2045866250991821	0.22638684511184692	0.6577777777777778	0:01:23.885435
47	1	1	0.9939982190557056	1	1.2045866250991821	0.2076461911201477	0.6577777777777778	0:01:20.793328
48	1	1	0.9939982190557056	1	1.2045866250991821	0.2066859006881714	0.6533333333333333	0:01:22.029592
49	1	1	0.9939982190557056	1	1.2045866250991821	0.21251267194747925	0.6488888888888888	0:01:23.058523
50	1	1	0.9939982190557056	1	1.2045866250991821	0.15552181005477905	0.6488888888888888	0:01:21.833491
51	1	1	0.9939982190557056	1	1.2045866250991821	0.20630252361297607	0.6622222222222223	0:01:21.039875
52	1	1	0.9939982190557056	1	1.2045866250991821	0.19098281860351562	0.6622222222222223	0:01:20.785563
