idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	12.045866012573242	0.25278621912002563	0.6888888888888889	0:00:51.996132
1	1	1	0.9939982190557056	1	12.045866012573242	0.2548786997795105	0.6888888888888889	0:00:48.786753
2	1	1	0.9939982190557056	1	12.045866012573242	0.216141939163208	0.6533333333333333	0:00:49.357753
3	1	1	0.9939982190557056	1	12.045866012573242	0.20880043506622314	0.6844444444444444	0:00:49.742740
4	1	1	0.9939982190557056	1	12.045866012573242	0.2344537377357483	0.6977777777777778	0:00:48.718376
5	1	1	0.9939982190557056	1	12.045866012573242	0.15817898511886597	0.7022222222222222	0:00:49.656224
6	1	1	0.9939982190557056	1	12.045866012573242	0.25025326013565063	0.7244444444444444	0:00:48.340454
7	1	1	0.9939982190557056	1	12.045866012573242	0.20988792181015015	0.6933333333333334	0:00:48.502391
8	1	1	0.9939982190557056	1	12.045866012573242	0.25362318754196167	0.7022222222222222	0:00:48.847063
9	1	1	0.9939982190557056	1	12.045866012573242	0.2451891303062439	0.7111111111111111	0:00:49.717446
10	1	1	0.9939982190557056	1	12.045866012573242	0.22974586486816406	0.7066666666666667	0:00:49.118552
11	1	1	0.9939982190557056	1	12.045866012573242	0.25025326013565063	0.6622222222222223	0:00:48.274239
12	1	1	0.9939982190557056	1	12.045866012573242	0.24159663915634155	0.7111111111111111	0:00:49.036313
13	1	1	0.9939982190557056	1	12.045866012573242	0.2575473189353943	0.6933333333333334	0:00:48.474334
14	1	1	0.9939982190557056	1	12.045866012573242	0.2441176176071167	0.7377777777777778	0:00:48.900721
15	1	1	0.9939982190557056	1	12.045866012573242	0.24477165937423706	0.7466666666666667	0:00:48.365817
16	1	1	0.9939982190557056	1	12.045866012573242	0.24037981033325195	0.6888888888888889	0:00:48.426601
17	1	1	0.9939982190557056	1	12.045866012573242	0.27600544691085815	0.6844444444444444	0:00:48.222159
18	1	1	0.9939982190557056	1	12.045866012573242	0.231256365776062	0.6977777777777778	0:00:48.694587
19	1	1	0.9939982190557056	1	12.045866012573242	0.2519090175628662	0.6977777777777778	0:00:48.814561
20	1	1	0.9939982190557056	1	12.045866012573242	0.2589513063430786	0.7288888888888889	0:00:49.347282
21	1	1	0.9939982190557056	1	12.045866012573242	0.26986509561538696	0.7244444444444444	0:00:48.229328
22	1	1	0.9939982190557056	1	12.045866012573242	0.2859675884246826	0.7066666666666667	0:00:48.508434
23	1	1	0.9939982190557056	1	12.045866012573242	0.23299604654312134	0.6933333333333334	0:00:48.629452
24	1	1	0.9939982190557056	1	12.045866012573242	0.2268865704536438	0.72	0:00:48.235870
25	1	1	0.9939982190557056	1	12.045866012573242	0.21755069494247437	0.6933333333333334	0:00:49.411126
26	1	1	0.9939982190557056	1	12.045866012573242	0.2493753433227539	0.7288888888888889	0:00:49.249063
27	1	1	0.9939982190557056	1	12.045866012573242	0.24113470315933228	0.7066666666666667	0:00:48.211119
28	1	1	0.9939982190557056	1	12.045866012573242	0.24512743949890137	0.6888888888888889	0:00:48.090531
29	1	1	0.9939982190557056	1	12.045866012573242	0.2912832498550415	0.7333333333333333	0:00:48.338037
30	1	1	0.9939982190557056	1	12.045866012573242	0.22096198797225952	0.6844444444444444	0:00:49.248244
31	1	1	0.9939982190557056	1	12.045866012573242	0.2247268557548523	0.72	0:00:48.849353
32	1	1	0.9939982190557056	1	12.045866012573242	0.2626187205314636	0.7022222222222222	0:00:48.538153
33	1	1	0.9939982190557056	1	12.045866012573242	0.27961021661758423	0.7066666666666667	0:00:49.666751
34	1	1	0.9939982190557056	1	12.045866012573242	0.21707195043563843	0.7377777777777778	0:00:49.768472
35	1	1	0.9939982190557056	1	12.045866012573242	0.23663169145584106	0.6977777777777778	0:00:48.308084
36	1	1	0.9939982190557056	1	12.045866012573242	0.23986083269119263	0.7111111111111111	0:00:48.359991
37	1	1	0.9939982190557056	1	12.045866012573242	0.263025164604187	0.72	0:00:48.980013
38	1	1	0.9939982190557056	1	12.045866012573242	0.22812551259994507	0.6755555555555556	0:00:48.612687
39	1	1	0.9939982190557056	1	12.045866012573242	0.2796553373336792	0.6933333333333334	0:00:49.087929
40	1	1	0.9939982190557056	1	12.045866012573242	0.21708214282989502	0.6933333333333334	0:00:49.033982
41	1	1	0.9939982190557056	1	12.045866012573242	0.23986083269119263	0.6888888888888889	0:00:48.474634
42	1	1	0.9939982190557056	1	12.045866012573242	0.2709994912147522	0.6888888888888889	0:00:48.752340
43	1	1	0.9939982190557056	1	12.045866012573242	0.20997977256774902	0.7155555555555555	0:00:49.023082
44	1	1	0.9939982190557056	1	12.045866012573242	0.25662171840667725	0.7066666666666667	0:00:49.515536
45	1	1	0.9939982190557056	1	12.045866012573242	0.23378926515579224	0.7155555555555555	0:00:49.650733
46	1	1	0.9939982190557056	1	12.045866012573242	0.24477165937423706	0.6933333333333334	0:00:49.313714
47	1	1	0.9939982190557056	1	12.045866012573242	0.2557232975959778	0.7155555555555555	0:00:48.230832
48	1	1	0.9939982190557056	1	12.045866012573242	0.25578320026397705	0.7155555555555555	0:00:49.152421
49	1	1	0.9939982190557056	1	12.045866012573242	0.22781264781951904	0.6977777777777778	0:00:49.754983
50	1	1	0.9939982190557056	1	12.045866012573242	0.25196588039398193	0.6844444444444444	0:00:48.741525
51	1	1	0.9939982190557056	1	12.045866012573242	0.29159659147262573	0.7066666666666667	0:00:49.245785
52	1	1	0.9939982190557056	1	12.045866012573242	0.22871005535125732	0.6888888888888889	0:00:48.146253
53	1	1	0.9939982190557056	1	12.045866012573242	0.2819327712059021	0.7288888888888889	0:00:49.354899
54	1	1	0.9939982190557056	1	12.045866012573242	0.24822694063186646	0.72	0:00:49.371244
55	1	1	0.9939982190557056	1	12.045866012573242	0.22077041864395142	0.6933333333333334	0:00:48.479972
56	1	1	0.9939982190557056	1	12.045866012573242	0.26050418615341187	0.7111111111111111	0:00:50.804065
57	1	1	0.9939982190557056	1	12.045866012573242	0.24760407209396362	0.6711111111111111	0:00:49.757102
58	1	1	0.9939982190557056	1	12.045866012573242	0.22812551259994507	0.6977777777777778	0:00:48.667885
59	1	1	0.9939982190557056	1	12.045866012573242	0.22077041864395142	0.7155555555555555	0:00:48.507514
60	1	1	0.9939982190557056	1	12.045866012573242	0.2722688913345337	0.6888888888888889	0:00:48.881056
61	1	1	0.9939982190557056	1	12.045866012573242	0.26469099521636963	0.7644444444444445	0:00:52.445897
62	1	1	0.9939982190557056	1	12.045866012573242	0.23193275928497314	0.6844444444444444	0:00:57.043920
63	1	1	0.9939982190557056	1	12.045866012573242	0.213728129863739	0.72	0:00:55.254548
64	1	1	0.9939982190557056	1	12.045866012573242	0.23673886060714722	0.6977777777777778	0:00:56.484436
65	1	1	0.9939982190557056	1	12.045866012573242	0.25962018966674805	0.7022222222222222	0:00:57.266023
66	1	1	0.9939982190557056	1	12.045866012573242	0.22310924530029297	0.7155555555555555	0:00:53.292037
67	1	1	0.9939982190557056	1	12.045866012573242	0.267086923122406	0.7155555555555555	0:00:52.147608
68	1	1	0.9939982190557056	1	12.045866012573242	0.27659571170806885	0.7066666666666667	0:00:54.095204
69	1	1	0.9939982190557056	1	12.045866012573242	0.19964367151260376	0.6977777777777778	0:00:56.355099
70	1	1	0.9939982190557056	1	12.045866012573242	0.2305905818939209	0.6977777777777778	0:00:52.813540
71	1	1	0.9939982190557056	1	12.045866012573242	0.2810114026069641	0.7377777777777778	0:00:51.651356
72	1	1	0.9939982190557056	1	12.045866012573242	0.19554203748703003	0.7022222222222222	0:00:51.641337
73	1	1	0.9939982190557056	1	12.045866012573242	0.22427642345428467	0.7244444444444444	0:00:52.322066
74	1	1	0.9939982190557056	1	12.045866012573242	0.21707195043563843	0.6977777777777778	0:00:57.293459
75	1	1	0.9939982190557056	1	12.045866012573242	0.2159663438796997	0.72	0:00:53.911940
76	1	1	0.9939982190557056	1	12.045866012573242	0.27413415908813477	0.7066666666666667	0:00:55.201899
77	1	1	0.9939982190557056	1	12.045866012573242	0.261661171913147	0.7111111111111111	0:00:55.211520
78	1	1	0.9939982190557056	1	12.045866012573242	0.24283045530319214	0.7066666666666667	0:00:54.606051
79	1	1	0.9939982190557056	1	12.045866012573242	0.28300148248672485	0.6666666666666666	0:00:57.345964
80	1	1	0.9939982190557056	1	12.045866012573242	0.25691497325897217	0.6977777777777778	0:00:59.241109
81	1	1	0.9939982190557056	1	12.045866012573242	0.2543103098869324	0.7111111111111111	0:00:50.840234
82	1	1	0.9939982190557056	1	12.045866012573242	0.2971321940422058	0.6977777777777778	0:00:56.937873
83	1	1	0.9939982190557056	1	12.045866012573242	0.2287459373474121	0.7022222222222222	0:00:56.311037
84	1	1	0.9939982190557056	1	12.045866012573242	0.25798314809799194	0.7288888888888889	0:00:54.346902
85	1	1	0.9939982190557056	1	12.045866012573242	0.23866486549377441	0.7111111111111111	0:00:55.307581
86	1	1	0.9939982190557056	1	12.045866012573242	0.24663865566253662	0.7244444444444444	0:00:56.067817
87	1	1	0.9939982190557056	1	12.045866012573242	0.23113441467285156	0.7155555555555555	0:00:55.386977
88	1	1	0.9939982190557056	1	12.045866012573242	0.2563995122909546	0.7111111111111111	0:00:53.694284
89	1	1	0.9939982190557056	1	12.045866012573242	0.26013171672821045	0.6977777777777778	0:00:54.491304
90	1	1	0.9939982190557056	1	12.045866012573242	0.2855193018913269	0.7022222222222222	0:00:53.889513
91	1	1	0.9939982190557056	1	12.045866012573242	0.2726890444755554	0.7022222222222222	0:00:50.391109
92	1	1	0.9939982190557056	1	12.045866012573242	0.2609243392944336	0.7377777777777778	0:00:48.506230
93	1	1	0.9939982190557056	1	12.045866012573242	0.2021489143371582	0.7377777777777778	0:00:48.682868
94	1	1	0.9939982190557056	1	12.045866012573242	0.26008403301239014	0.68	0:00:48.868212
95	1	1	0.9939982190557056	1	12.045866012573242	0.2541360855102539	0.6844444444444444	0:00:49.588166
96	1	1	0.9939982190557056	1	12.045866012573242	0.20924365520477295	0.6711111111111111	0:00:50.142144
97	1	1	0.9939982190557056	1	12.045866012573242	0.2512604594230652	0.7244444444444444	0:00:49.223824
98	1	1	0.9939982190557056	1	12.045866012573242	0.27690601348876953	0.7022222222222222	0:00:48.737552
99	1	1	0.9939982190557056	1	12.045866012573242	0.24797368049621582	0.7244444444444444	0:00:47.962827
