idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	1.2045866250991821	0.11009368300437927	0.9070588235294117	0:02:14.967822
1	1	1	0.9939982190557056	1	1.2045866250991821	0.1085759699344635	0.8929411764705881	0:02:12.647825
2	1	1	0.9939982190557056	1	0.238206684589386	0.13725489377975464	0.8999999999999999	0:02:11.118820
3	1	1	0.9939982190557056	1	1.2045866250991821	0.11065992712974548	0.8917647058823529	0:02:10.107266
4	1	1	0.9939982190557056	1	1.2045866250991821	0.11168473958969116	0.8988235294117646	0:02:10.875069
5	1	1	0.9939982190557056	1	1.2045866250991821	0.10787859559059143	0.8941176470588235	0:02:11.384197
6	1	1	0.9939982190557056	1	1.2045866250991821	0.10916450619697571	0.9070588235294117	0:02:10.765662
7	1	1	0.9939982190557056	1	1.2045866250991821	0.11076933145523071	0.9047058823529411	0:02:11.740397
8	1	1	0.9939982190557056	1	1.2045866250991821	0.10463207960128784	0.8941176470588235	0:02:10.410095
9	1	1	0.9939982190557056	1	1.2045866250991821	0.10091906785964966	0.8988235294117646	0:02:09.719116
10	1	1	0.9939982190557056	1	1.2045866250991821	0.07730013132095337	0.9047058823529411	0:02:08.017929
11	1	1	0.9939982190557056	1	1.2045866250991821	0.10301807522773743	0.8988235294117646	0:02:07.419739
12	1	1	0.9939982190557056	1	1.2045866250991821	0.08134964108467102	0.8929411764705881	0:02:07.158996
13	1	1	0.9939982190557056	1	1.0699228048324585	0.1026565432548523	0.8847058823529411	0:02:08.135944
14	1	1	0.9939982190557056	1	1.2045866250991821	0.08715799450874329	0.8988235294117646	0:02:07.749476
15	1	1	0.9939982190557056	1	1.2045866250991821	0.08573687076568604	0.876470588235294	0:02:07.071970
16	1	1	0.9939982190557056	1	1.2045866250991821	0.09854242205619812	0.8929411764705881	0:02:07.805254
17	1	1	0.9939982190557056	1	1.2045866250991821	0.06995075941085815	0.9129411764705881	0:02:06.059242
18	1	1	0.9939982190557056	1	1.2045866250991821	0.10878580808639526	0.9070588235294117	0:02:06.560000
19	1	1	0.9939982190557056	1	1.2045866250991821	0.10124096274375916	0.8988235294117646	0:02:08.683738
20	1	1	0.9939982190557056	1	1.2045866250991821	0.10446292161941528	0.8905882352941176	0:02:08.905797
21	1	1	0.9939982190557056	1	1.2045866250991821	0.08611112833023071	0.8905882352941176	0:02:07.610641
22	1	1	0.9939982190557056	1	1.2045866250991821	0.0793391764163971	0.8941176470588235	0:02:08.270131
23	1	1	0.9939982190557056	1	1.2045866250991821	0.10595032572746277	0.8917647058823529	0:02:07.056820
24	1	1	0.9939982190557056	1	1.2045866250991821	0.07975113391876221	0.8858823529411763	0:02:08.572223
25	1	1	0.9939982190557056	1	1.2045866250991821	0.09566840529441833	0.9035294117647058	0:02:08.483151
26	1	1	0.9939982190557056	1	1.2045866250991821	0.10082811117172241	0.8988235294117646	0:02:08.215197
27	1	1	0.9939982190557056	1	1.2045866250991821	0.10508838295936584	0.8976470588235294	0:02:08.497310
28	1	1	0.9939982190557056	1	0.8810772895812988	0.12249025702476501	0.9058823529411764	0:02:08.446100
29	1	1	0.9939982190557056	1	1.0699228048324585	0.11694446206092834	0.8976470588235294	0:02:08.863803
30	1	1	0.9939982190557056	1	1.2045866250991821	0.11138889193534851	0.8905882352941176	0:02:08.608263
31	1	1	0.9939982190557056	1	0.7734676599502563	0.11274507641792297	0.8905882352941176	0:02:08.068457
32	1	1	0.9939982190557056	1	1.2045866250991821	0.06920894980430603	0.8835294117647058	0:02:07.932682
33	1	1	0.9939982190557056	1	1.2045866250991821	0.1051289439201355	0.9070588235294117	0:02:08.807880
34	1	1	0.9939982190557056	1	1.2045866250991821	0.1008128821849823	0.8952941176470588	0:02:08.916107
35	1	1	0.9939982190557056	1	1.2045866250991821	0.0956229567527771	0.9117647058823528	0:02:08.179530
36	1	1	0.9939982190557056	1	1.2045866250991821	0.09762570261955261	0.9011764705882352	0:02:07.614547
37	1	1	0.9939982190557056	1	1.2045866250991821	0.09985783696174622	0.8929411764705881	0:02:08.186816
38	1	1	0.9939982190557056	1	1.2045866250991821	0.09821072220802307	0.8905882352941176	0:02:07.828680
39	1	1	0.9939982190557056	1	1.0699228048324585	0.11611112952232361	0.8835294117647058	0:02:07.931852
40	1	1	0.9939982190557056	1	1.2045866250991821	0.09489187598228455	0.8929411764705881	0:02:07.889424
41	1	1	0.9939982190557056	1	1.2045866250991821	0.09701001644134521	0.9011764705882352	0:02:08.797294
42	1	1	0.9939982190557056	1	1.2045866250991821	0.10559925436973572	0.9035294117647058	0:02:07.751678
43	1	1	0.9939982190557056	1	1.2045866250991821	0.10517409443855286	0.9047058823529411	0:02:07.433460
