idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557052	1	12.045866012573242	0.24366766214370728	0.6977777777777778	0:00:43.635109
1	1	1	0.9939982190557052	1	12.045866012573242	0.24172747135162354	0.6444444444444445	0:00:43.083771
2	1	1	0.9939982190557052	1	12.045866012573242	0.24162918329238892	0.6533333333333333	0:00:42.959143
3	1	1	0.9939982190557052	1	12.045866012573242	0.20880043506622314	0.6755555555555556	0:00:43.002398
4	1	1	0.9939982190557052	1	12.045866012573242	0.22647057473659515	0.5422222222222223	0:00:42.952222
5	1	1	0.9939982190557052	1	12.045866012573242	0.21296295523643494	0.48444444444444446	0:00:43.048670
6	1	1	0.9939982190557052	1	12.045866012573242	0.24822694063186646	0.6844444444444444	0:00:42.990305
7	1	1	0.9939982190557052	1	12.045866012573242	0.24368411302566528	0.6977777777777778	0:00:42.932040
8	1	1	0.9939982190557052	1	12.045866012573242	0.260869562625885	0.6977777777777778	0:00:42.875295
9	1	1	0.9939982190557052	1	12.045866012573242	0.2687458395957947	0.6888888888888889	0:00:42.917953
10	1	1	0.9939982190557052	1	12.045866012573242	0.27673548460006714	0.7111111111111111	0:00:42.905658
11	1	1	0.9939982190557052	1	12.045866012573242	0.27203649282455444	0.6933333333333334	0:00:42.934561
12	1	1	0.9939982190557052	1	12.045866012573242	0.26008403301239014	0.6488888888888888	0:00:42.947136
13	1	1	0.9939982190557052	1	12.045866012573242	0.2591676712036133	0.6844444444444444	0:00:42.953997
14	1	1	0.9939982190557052	1	12.045866012573242	0.2672268748283386	0.7111111111111111	0:00:43.009357
15	1	1	0.9939982190557052	1	12.045866012573242	0.26250624656677246	0.7022222222222222	0:00:42.926100
16	1	1	0.9939982190557052	1	12.045866012573242	0.2276362180709839	0.6977777777777778	0:00:42.908246
17	1	1	0.9939982190557052	1	12.045866012573242	0.26081788539886475	0.6711111111111111	0:00:42.906021
18	1	1	0.9939982190557052	1	12.045866012573242	0.22669708728790283	0.6977777777777778	0:00:42.906914
19	1	1	0.9939982190557052	1	12.045866012573242	0.21873408555984497	0.6888888888888889	0:00:42.983703
20	1	1	0.9939982190557052	1	12.045866012573242	0.25581198930740356	0.7111111111111111	0:00:42.913674
