idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	0.12045866250991821	0.024639427661895752	0.7748148148148147	0:04:41.251010
1	1	1	0.9939982190557056	1	0.12045866250991821	0.02898228168487549	0.7844444444444444	0:04:44.977539
2	1	1	0.9939982190557056	1	0.12045866250991821	0.02580803632736206	0.7785185185185185	0:04:45.312630
3	1	1	0.9939982190557056	1	0.12045866250991821	0.01951223611831665	0.7807407407407407	0:04:43.831441
4	1	1	0.9939982190557056	1	0.12045866250991821	0.03526526689529419	0.774074074074074	0:04:54.358196
5	1	1	0.98784772395791	1	0.12045866250991821	0.03371775150299072	0.7762962962962963	0:04:53.815762
6	1	1	0.98784772395791	1	0.12045866250991821	0.04653060436248779	0.7807407407407407	0:04:52.368694
7	1	1	0.9939982190557056	1	0.12045866250991821	0.03950619697570801	0.7874074074074073	0:04:51.815311
8	1	1	0.98784772395791	1	0.12045866250991821	0.0453416109085083	0.7748148148148147	0:04:52.530654
9	1	1	0.9939982190557056	1	0.12045866250991821	0.022184431552886963	0.7814814814814814	0:04:54.425690
10	1	1	0.9651480271584072	1	0.024775872007012367	0.04704493284225464	0.7785185185185185	0:04:54.333383
11	1	1	0.9939982190557056	1	0.12045866250991821	0.03683596849441528	0.7792592592592592	0:04:54.383876
12	1	1	0.98784772395791	1	0.12045866250991821	0.049382686614990234	0.7807407407407407	0:04:56.096138
13	1	1	0.9939982190557056	1	0.12045866250991821	0.03392183780670166	0.7874074074074073	0:04:55.299004
14	1	1	0.9939982190557056	1	0.12045866250991821	0.03716176748275757	0.7822222222222222	0:04:57.072865
15	1	1	0.9939982190557056	1	0.12045866250991821	0.04653215408325195	0.7814814814814814	0:04:54.776641
16	1	1	0.9939982190557056	1	0.12045866250991821	0.041056931018829346	0.7888888888888889	0:04:55.668947
17	1	1	0.9939982190557056	1	0.12045866250991821	0.022525668144226074	0.777037037037037	0:04:54.385056
18	1	1	0.9220559067950918	1	0.003583976998925209	0.054271697998046875	0.7807407407407407	0:04:52.397462
19	1	1	0.9542101785848814	1	0.10699228197336197	0.04723554849624634	0.7792592592592592	0:04:53.794852
20	1	1	0.9939982190557056	1	0.12045866250991821	0.024169325828552246	0.7799999999999999	0:04:58.409771
21	1	1	0.98784772395791	1	0.12045866250991821	0.04555106163024902	0.7785185185185185	0:04:04.677236
22	1	1	0.9939982190557056	1	0.055910613387823105	0.04966086149215698	0.7792592592592592	0:04:01.974136
23	1	1	0.9939982190557056	1	0.12045866250991821	0.035460054874420166	0.7859259259259259	0:04:00.737867
24	1	1	0.9380393798166857	1	0.09889128804206848	0.052080750465393066	0.7785185185185185	0:03:58.989336
25	1	1	0.9762936942379989	1	0.12045866250991821	0.03657817840576172	0.7837037037037037	0:03:59.046211
26	1	1	0.9939982190557056	1	0.12045866250991821	0.027866721153259277	0.7814814814814814	0:03:57.631555
