idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	3.608189105987549	0.09794075787067413	0.888235294117647	0:03:38.680788
1	1	1	0.9939982190557056	1	10.699228286743164	0.08178293704986572	0.8858823529411763	0:03:34.055264
2	1	1	0.9939982190557056	1	10.699228286743164	0.08979576826095581	0.8835294117647058	0:03:35.253065
3	1	1	0.9939982190557056	1	8.404504776000977	0.09655308723449707	0.8870588235294117	0:03:34.171551
4	1	1	0.9939982190557056	1	12.045866012573242	0.06513303518295288	0.8823529411764706	0:03:35.087127
5	1	1	0.9939982190557056	1	9.889128684997559	0.09465265274047852	0.8929411764705881	0:03:34.104765
6	1	1	0.9939982190557056	1	9.291595458984375	0.09767888486385345	0.8788235294117647	0:03:36.665067
7	1	1	0.9939982190557056	1	9.291595458984375	0.09128215909004211	0.8835294117647058	0:03:32.833699
8	1	1	0.9939982190557056	1	9.889128684997559	0.08837611973285675	0.8894117647058822	0:03:34.204544
9	1	1	0.9939982190557056	1	10.699228286743164	0.07137435674667358	0.8823529411764706	0:03:34.833251
10	1	1	0.9939982190557056	1	8.404504776000977	0.10018602013587952	0.8894117647058822	0:03:34.463992
11	1	1	0.9939982190557056	1	9.291595458984375	0.0920819342136383	0.8988235294117646	0:03:34.899512
12	1	1	0.9939982190557056	1	8.810772895812988	0.10000884532928467	0.8858823529411763	0:03:34.363447
13	1	1	0.9939982190557056	1	10.699228286743164	0.08346623182296753	0.9011764705882352	0:03:34.424015
14	1	1	0.9939982190557056	1	10.699228286743164	0.0809515118598938	0.8870588235294117	0:03:36.339939
15	1	1	0.9939982190557056	1	9.889128684997559	0.09558217227458954	0.8811764705882352	0:03:36.230839
16	1	1	0.9939982190557056	1	9.889128684997559	0.09038308262825012	0.888235294117647	0:03:36.874992
17	1	1	0.9939982190557056	1	10.699228286743164	0.07313790917396545	0.8823529411764706	0:03:38.154013
18	1	1	0.9939982190557056	1	10.699228286743164	0.08759082853794098	0.8823529411764706	0:03:38.173378
19	1	1	0.9939982190557056	1	10.699228286743164	0.086093008518219	0.8929411764705881	0:03:39.496721
20	1	1	0.9939982190557056	1	10.699228286743164	0.09961007535457611	0.8917647058823529	0:03:37.693822
21	1	1	0.9939982190557056	1	10.699228286743164	0.07605427503585815	0.9011764705882352	0:03:36.357652
22	1	1	0.9939982190557056	1	9.889128684997559	0.09647056460380554	0.9047058823529411	0:03:37.454060
23	1	1	0.9939982190557056	1	10.699228286743164	0.0881890058517456	0.8894117647058822	0:03:36.727391
24	1	1	0.9939982190557056	1	10.699228286743164	0.08043208718299866	0.896470588235294	0:03:38.898355
25	1	1	0.9939982190557056	1	12.045866012573242	0.06993845105171204	0.8858823529411763	0:03:39.472622
26	1	1	0.9939982190557056	1	9.889128684997559	0.0972062200307846	0.888235294117647	0:03:39.835720
27	1	1	0.9939982190557056	1	10.699228286743164	0.09176471829414368	0.8847058823529411	0:03:37.441560
28	1	1	0.9939982190557056	1	9.889128684997559	0.0902944803237915	0.8870588235294117	0:03:37.694443
29	1	1	0.9939982190557056	1	12.045866012573242	0.06746968626976013	0.9011764705882352	0:03:38.699411
30	1	1	0.9939982190557056	1	10.699228286743164	0.08175355195999146	0.8847058823529411	0:03:36.947144
31	1	1	0.9939982190557056	1	12.045866012573242	0.07543423771858215	0.9058823529411764	0:03:36.895553
32	1	1	0.9939982190557056	1	8.404504776000977	0.09454603493213654	0.8917647058823529	0:03:36.281538
33	1	1	0.9939982190557056	1	10.699228286743164	0.09139049053192139	0.9011764705882352	0:03:36.701363
34	1	1	0.9939982190557056	1	10.699228286743164	0.08929511904716492	0.8870588235294117	0:03:38.608080
35	1	1	0.9939982190557056	1	12.045866012573242	0.06615561246871948	0.876470588235294	0:03:39.599666
36	1	1	0.9939982190557056	1	9.889128684997559	0.1013433039188385	0.888235294117647	0:03:37.047042
