idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	1.2045866250991821	0.1289776861667633	0.8894117647058822	0:03:09.495496
1	1	1	0.9939982190557056	1	1.2045866250991821	0.12775707244873047	0.8905882352941176	0:03:05.937659
2	1	1	0.9939982190557056	1	1.2045866250991821	0.12275674939155579	0.8870588235294117	0:03:10.007623
3	1	1	0.9939982190557056	1	1.2045866250991821	0.11950001120567322	0.888235294117647	0:03:12.448421
4	1	1	0.9939982190557056	1	1.2045866250991821	0.13000905513763428	0.8823529411764706	0:03:12.486189
5	1	1	0.9939982190557056	1	1.2045866250991821	0.11616179347038269	0.8835294117647058	0:03:15.606799
6	1	1	0.9939982190557056	1	1.2045866250991821	0.11577054858207703	0.8835294117647058	0:03:17.043957
7	1	1	0.9939982190557056	1	1.2045866250991821	0.1318906843662262	0.8894117647058822	0:03:04.939750
8	1	1	0.9939982190557056	1	1.2045866250991821	0.13038894534111023	0.888235294117647	0:03:12.158065
9	1	1	0.9939982190557056	1	1.2045866250991821	0.12054464221000671	0.8870588235294117	0:03:09.574275
10	1	1	0.9939982190557056	1	1.2045866250991821	0.12612679600715637	0.8823529411764706	0:03:10.154406
11	1	1	0.9939982190557056	1	1.2045866250991821	0.12529399991035461	0.8917647058823529	0:03:05.360210
12	1	1	0.9939982190557056	1	1.2045866250991821	0.14023658633232117	0.8788235294117647	0:03:10.330258
13	1	1	0.9939982190557056	1	1.2045866250991821	0.12650853395462036	0.888235294117647	0:03:11.812266
14	1	1	0.9939982190557056	1	1.2045866250991821	0.11666667461395264	0.8941176470588235	0:03:11.268519
15	1	1	0.9939982190557056	1	1.2045866250991821	0.11274507641792297	0.8917647058823529	0:03:09.651391
16	1	1	0.9939982190557056	1	1.2045866250991821	0.11964437365531921	0.8870588235294117	0:03:14.514712
17	1	1	0.9762936942379989	1	0.010744213126599789	0.13929808139801025	0.8870588235294117	0:03:13.084070
18	1	1	0.9939982190557056	1	1.2045866250991821	0.11143076419830322	0.8905882352941176	0:03:10.555129
19	1	1	0.9939982190557056	1	1.2045866250991821	0.12334582209587097	0.8870588235294117	0:03:10.450825
20	1	1	0.9939982190557056	1	1.2045866250991821	0.11975833773612976	0.8847058823529411	0:03:10.976799
21	1	0	0.9939982190557056	0	1.2045866250991821	1000.0	0.8835294117647058	0:03:12.247843
22	1	1	0.9939982190557056	1	1.2045866250991821	0.12837988138198853	0.896470588235294	0:03:09.596815
23	1	1	0.9939982190557056	1	1.2045866250991821	0.10722222924232483	0.8858823529411763	0:03:01.111180
24	1	1	0.9939982190557056	1	1.2045866250991821	0.12514913082122803	0.8811764705882352	0:03:10.937534
25	1	1	0.9939982190557056	1	1.2045866250991821	0.13510632514953613	0.8858823529411763	0:03:12.895356
26	1	1	0.9939982190557056	1	1.2045866250991821	0.11581677198410034	0.8905882352941176	0:03:14.824501
27	1	1	0.9939982190557056	1	1.2045866250991821	0.12942153215408325	0.8917647058823529	0:03:07.316175
28	1	1	0.9939982190557056	1	1.2045866250991821	0.11907336115837097	0.8929411764705881	0:03:16.293868
29	1	1	0.9939982190557056	1	1.2045866250991821	0.11093729734420776	0.8870588235294117	0:03:14.484412
30	1	-1	0.0	0	-1	-1	-1	0:00:24.879853
31	1	1	0.9939982190557056	1	1.2045866250991821	0.11449003219604492	0.8952941176470588	0:03:17.313900
32	1	1	0.9939982190557056	1	1.2045866250991821	0.11646983027458191	0.8799999999999999	0:03:16.286428
33	1	1	0.9939982190557056	1	1.2045866250991821	0.13049250841140747	0.8858823529411763	0:03:15.920628
34	1	1	0.9939982190557056	1	1.2045866250991821	0.1318804919719696	0.8870588235294117	0:03:15.428128
