idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	12.045866012573242	0.2441176176071167	0.7111111111111111	0:00:48.762330
1	1	1	0.9939982190557056	1	12.045866012573242	0.2298489809036255	0.72	0:00:48.741361
2	1	1	0.9939982190557056	1	12.045866012573242	0.24915963411331177	0.7333333333333333	0:00:48.632624
3	1	1	0.9939982190557056	1	12.045866012573242	0.2803172469139099	0.7288888888888889	0:00:48.799379
4	1	1	0.9939982190557056	1	12.045866012573242	0.20210081338882446	0.7333333333333333	0:00:48.661465
5	1	1	0.9939982190557056	1	12.045866012573242	0.2516806721687317	0.7377777777777778	0:00:49.207134
6	1	1	0.9939982190557056	1	12.045866012573242	0.20575261116027832	0.7111111111111111	0:00:48.504237
7	1	1	0.9939982190557056	1	12.045866012573242	0.20814591646194458	0.72	0:00:49.010979
8	1	1	0.9939982190557056	1	12.045866012573242	0.2071935534477234	0.7422222222222222	0:00:48.916989
9	1	1	0.9939982190557056	1	12.045866012573242	0.20924365520477295	0.7288888888888889	0:00:48.819097
10	1	1	0.9939982190557056	1	12.045866012573242	0.20814591646194458	0.7288888888888889	0:00:48.390034
11	1	1	0.9939982190557056	1	12.045866012573242	0.2348739504814148	0.7466666666666667	0:00:48.976368
12	1	1	0.9939982190557056	1	12.045866012573242	0.21664166450500488	0.7288888888888889	0:00:48.191436
13	1	1	0.9939982190557056	1	12.045866012573242	0.2715298533439636	0.7111111111111111	0:00:48.771162
14	1	1	0.9939982190557056	1	12.045866012573242	0.2838990092277527	0.7155555555555555	0:00:48.711948
15	1	1	0.9939982190557056	1	12.045866012573242	0.1528359055519104	0.7111111111111111	0:00:49.095258
16	1	1	0.9939982190557056	1	12.045866012573242	0.24353015422821045	0.7155555555555555	0:00:49.008354
17	1	1	0.9939982190557056	1	12.045866012573242	0.24666661024093628	0.7466666666666667	0:00:48.948485
18	1	1	0.9939982190557056	1	12.045866012573242	0.28131192922592163	0.7244444444444444	0:00:49.174726
19	1	1	0.9939982190557056	1	12.045866012573242	0.26120686531066895	0.7244444444444444	0:00:48.733618
20	1	1	0.9939982190557056	1	12.045866012573242	0.2543066740036011	0.7555555555555555	0:00:48.334336
21	1	1	0.9939982190557056	1	12.045866012573242	0.2507716417312622	0.7644444444444445	0:00:48.624085
22	1	1	0.9939982190557056	1	12.045866012573242	0.23188531398773193	0.7555555555555555	0:00:48.951399
23	1	1	0.9939982190557056	1	12.045866012573242	0.24768519401550293	0.7288888888888889	0:00:48.442066
24	1	1	0.9939982190557056	1	12.045866012573242	0.26635438203811646	0.7466666666666667	0:00:49.314694
25	1	1	0.9939982190557056	1	12.045866012573242	0.26219314336776733	0.7066666666666667	0:00:48.825630
26	1	1	0.9939982190557056	1	12.045866012573242	0.24585914611816406	0.6933333333333334	0:00:47.633837
27	1	1	0.9939982190557056	1	12.045866012573242	0.27286356687545776	0.7377777777777778	0:00:48.480807
28	1	1	0.9939982190557056	1	12.045866012573242	0.2487068772315979	0.7288888888888889	0:00:48.919237
29	1	1	0.9939982190557056	1	12.045866012573242	0.24382716417312622	0.7155555555555555	0:00:49.394014
30	1	1	0.9939982190557056	1	12.045866012573242	0.19290119409561157	0.7333333333333333	0:00:48.667719
31	1	1	0.9939982190557056	1	12.045866012573242	0.22812551259994507	0.72	0:00:49.086997
32	1	1	0.9939982190557056	1	12.045866012573242	0.20882350206375122	0.7288888888888889	0:00:48.735453
33	1	1	0.9939982190557056	1	12.045866012573242	0.23423123359680176	0.7022222222222222	0:00:48.531921
34	1	1	0.9939982190557056	1	12.045866012573242	0.27521008253097534	0.7422222222222222	0:00:47.630198
35	1	1	0.9939982190557056	1	12.045866012573242	0.2270369529724121	0.7377777777777778	0:00:49.738950
36	1	1	0.9939982190557056	1	12.045866012573242	0.23699182271957397	0.7466666666666667	0:00:49.203329
37	1	1	0.9939982190557056	1	12.045866012573242	0.23866486549377441	0.7022222222222222	0:00:48.755013
